user_id,session_id,action,product_id,timestamp
U858,S04335,view,P020,2024-09-15 10:31:50
U629,S03189,view,P046,2024-09-03 09:36:52
U323,S04534,click,P046,2024-09-19 18:34:30
U458,S01067,click,P097,2024-09-16 12:02:23
U310,S00842,purchase,P049,2024-09-12 00:59:55
U241,S00889,purchase,P027,2024-09-01 12:46:59
U726,S02562,view,P088,2024-09-11 13:32:22
U249,S02484,view,P077,2024-09-19 01:12:07
U850,S03280,view,P083,2024-09-24 16:28:33
U903,S03186,view,P097,2024-09-17 11:02:03
U660,S02044,click,P095,2024-09-28 02:44:33
U400,S04559,purchase,P014,2024-09-18 03:35:51
U715,S01265,purchase,P009,2024-09-04 22:58:13
U473,S00259,view,P062,2024-09-11 12:44:23
U426,S01669,click,P069,2024-09-12 06:59:29
U855,S03577,click,P094,2024-09-08 13:26:12
U906,S04078,click,P033,2024-09-25 04:44:34
U676,S04595,purchase,P061,2024-09-06 04:19:51
U124,S03481,click,P032,2024-09-22 07:49:44
U539,S03357,purchase,P063,2024-09-29 21:16:54
U125,S04053,click,P068,2024-09-24 12:56:38
U981,S03598,view,P065,2024-09-18 10:00:54
U981,S01904,view,P079,2024-09-07 21:45:02
U676,S00300,purchase,P100,2024-09-12 05:54:44
U447,S02982,click,P052,2024-09-09 01:55:49
U455,S00963,click,P090,2024-09-21 10:46:19
U720,S03256,view,P056,2024-09-18 07:48:22
U371,S03304,view,P072,2024-09-19 13:28:27
U188,S02621,view,P081,2024-09-16 06:29:14
U721,S02585,purchase,P026,2024-09-09 19:08:44
U610,S02304,click,P055,2024-09-06 03:23:22
U012,S04209,view,P009,2024-09-10 13:05:52
U686,S03419,view,P056,2024-09-29 11:21:35
U201,S01070,click,P008,2024-09-06 20:22:59
U190,S03147,purchase,P092,2024-09-02 01:02:24
U545,S01194,purchase,P048,2024-09-04 18:42:10
U801,S02716,view,P061,2024-09-06 23:05:43
U861,S04632,purchase,P058,2024-09-23 16:17:40
U191,S04720,view,P079,2024-09-17 16:11:24
U977,S03949,click,P057,2024-09-14 11:51:05
U503,S00452,view,P077,2024-09-04 04:25:27
U943,S00035,click,P036,2024-09-11 01:47:36
U195,S02887,click,P084,2024-09-21 00:33:49
U088,S01207,purchase,P090,2024-09-28 14:39:18
U653,S04342,view,P099,2024-09-06 22:12:55
U683,S00492,click,P002,2024-09-04 07:17:14
U019,S02715,click,P067,2024-09-29 15:28:52
U032,S01604,purchase,P012,2024-09-06 06:07:37
U675,S04444,view,P043,2024-09-04 01:52:18
U530,S01216,purchase,P001,2024-09-14 19:40:59
U366,S03003,click,P097,2024-09-23 14:17:06
U994,S04523,click,P018,2024-09-07 22:24:03
U718,S04861,click,P059,2024-09-24 22:30:47
U571,S00707,click,P004,2024-09-03 11:42:53
U920,S02602,view,P012,2024-09-21 18:38:47
U027,S03389,purchase,P044,2024-09-26 13:18:47
U887,S04910,purchase,P075,2024-09-25 00:04:02
U536,S04599,purchase,P078,2024-09-24 23:13:48
U886,S02896,purchase,P001,2024-09-19 19:20:39
U354,S04719,view,P005,2024-09-06 23:11:57
U719,S04635,view,P019,2024-09-19 12:11:31
U045,S04797,view,P020,2024-09-27 15:47:21
U210,S02994,purchase,P004,2024-09-15 01:45:19
U505,S01163,view,P090,2024-09-17 14:39:21
U173,S01148,click,P044,2024-09-25 10:32:00
U848,S03172,view,P012,2024-09-13 23:50:54
U828,S03572,click,P039,2024-09-22 04:27:16
U124,S03264,click,P070,2024-09-20 16:56:58
U588,S04244,click,P066,2024-09-02 20:00:18
U114,S00848,purchase,P007,2024-09-06 15:58:06
U156,S01962,click,P007,2024-09-13 08:12:08
U115,S04819,click,P018,2024-09-23 07:00:21
U217,S00814,purchase,P052,2024-09-13 13:07:41
U425,S04212,view,P098,2024-09-06 17:32:12
U888,S00066,click,P017,2024-09-19 01:47:27
U740,S03876,view,P027,2024-09-02 23:31:20
U184,S04288,click,P015,2024-09-10 04:25:27
U285,S01825,purchase,P087,2024-09-14 07:05:24
U990,S00204,click,P039,2024-09-13 03:06:06
U549,S01328,click,P019,2024-09-14 12:28:46
U790,S03456,click,P098,2024-09-24 08:55:33
U104,S04880,click,P043,2024-09-20 06:24:33
U357,S00331,view,P011,2024-09-25 23:06:27
U367,S01026,click,P078,2024-09-09 11:41:14
U654,S00716,purchase,P059,2024-09-23 14:56:44
U632,S01799,click,P071,2024-09-16 12:59:51
U514,S02334,purchase,P007,2024-09-07 07:33:10
U966,S03133,view,P041,2024-09-25 10:49:57
U661,S02622,click,P089,2024-09-12 08:52:49
U685,S02705,purchase,P022,2024-09-12 05:34:29
U454,S02368,purchase,P014,2024-09-03 04:26:07
U272,S00309,view,P084,2024-09-13 03:12:09
U146,S01852,view,P059,2024-09-10 13:32:43
U823,S04916,view,P025,2024-09-20 09:58:26
U178,S01006,view,P006,2024-09-07 04:30:33
U835,S03766,click,P019,2024-09-16 06:06:28
U803,S00348,click,P082,2024-09-02 16:18:42
U225,S01605,view,P058,2024-09-28 17:58:28
U785,S03460,click,P068,2024-09-14 17:18:14
U775,S00689,click,P089,2024-09-06 11:25:30
U004,S01825,click,P009,2024-09-02 13:21:16
U721,S02626,purchase,P053,2024-09-04 19:23:41
U069,S04781,view,P001,2024-09-26 23:05:05
U166,S01235,purchase,P010,2024-09-07 23:44:21
U891,S00304,purchase,P065,2024-09-09 01:39:06
U662,S00618,purchase,P095,2024-09-16 08:50:13
U684,S00724,purchase,P080,2024-09-04 19:41:19
U390,S02230,purchase,P018,2024-09-12 18:05:47
U423,S03963,click,P076,2024-09-21 23:10:19
U737,S02054,purchase,P066,2024-09-14 17:44:27
U071,S02011,view,P044,2024-09-11 17:28:24
U084,S03310,view,P018,2024-09-09 22:30:47
U066,S01354,click,P078,2024-09-28 22:06:02
U690,S02546,purchase,P065,2024-09-13 07:55:03
U048,S03006,purchase,P080,2024-09-21 17:28:19
U788,S01117,purchase,P043,2024-09-29 07:07:16
U695,S04044,purchase,P096,2024-09-29 07:28:27
U640,S03124,click,P042,2024-09-28 22:25:20
U137,S03109,view,P088,2024-09-13 14:23:50
U059,S04798,click,P073,2024-09-04 10:05:56
U511,S03495,click,P009,2024-09-18 01:01:43
U666,S03260,purchase,P068,2024-09-15 23:50:32
U666,S03911,view,P014,2024-09-23 06:19:27
U237,S03739,view,P010,2024-09-25 04:02:40
U174,S01804,purchase,P018,2024-09-17 23:40:21
U623,S02752,view,P096,2024-09-21 05:11:23
U376,S00748,purchase,P046,2024-09-01 20:42:52
U412,S00173,click,P060,2024-09-24 02:21:25
U834,S00506,view,P091,2024-09-11 23:28:31
U165,S01431,purchase,P090,2024-09-12 03:41:42
U104,S01650,click,P089,2024-09-11 15:34:35
U414,S00873,purchase,P084,2024-09-02 22:43:42
U898,S02474,purchase,P085,2024-09-19 05:07:15
U916,S03466,view,P051,2024-09-11 19:03:44
U272,S04077,click,P045,2024-09-29 09:54:31
U051,S03222,click,P086,2024-09-05 14:24:02
U994,S04668,click,P023,2024-09-20 02:07:10
U558,S02784,view,P097,2024-09-09 10:30:24
U877,S00645,view,P035,2024-09-04 04:27:50
U229,S01741,click,P034,2024-09-23 20:34:58
U466,S02561,view,P096,2024-09-03 05:38:42
U303,S03897,purchase,P093,2024-09-28 11:43:04
U248,S01615,click,P053,2024-09-26 06:28:03
U524,S01165,click,P029,2024-09-10 08:16:08
U872,S01849,click,P021,2024-09-01 14:14:56
U237,S03518,click,P091,2024-09-07 22:15:44
U911,S04406,view,P068,2024-09-16 01:30:52
U945,S04715,click,P060,2024-09-25 11:13:50
U055,S03026,click,P025,2024-09-28 03:03:38
U932,S02335,click,P082,2024-09-13 17:47:30
U712,S04115,purchase,P098,2024-09-15 01:12:27
U370,S04603,click,P022,2024-09-08 18:11:46
U462,S04379,view,P070,2024-09-28 08:53:27
U554,S00878,click,P084,2024-09-07 23:51:14
U645,S03190,purchase,P049,2024-09-19 00:08:33
U407,S04457,view,P097,2024-09-18 19:02:00
U130,S00353,click,P037,2024-09-21 17:21:47
U209,S02413,view,P010,2024-09-05 09:41:48
U014,S01152,purchase,P081,2024-09-26 15:48:52
U981,S01951,click,P005,2024-09-29 14:29:42
U471,S01455,click,P026,2024-09-02 03:09:02
U070,S04173,purchase,P041,2024-09-11 07:14:59
U457,S02018,click,P060,2024-09-02 04:52:53
U193,S00040,purchase,P009,2024-09-10 20:33:22
U308,S04894,click,P072,2024-09-08 11:22:46
U686,S01028,view,P053,2024-09-23 13:28:45
U278,S01292,click,P053,2024-09-10 18:44:19
U871,S01209,view,P039,2024-09-08 02:49:43
U634,S02135,click,P029,2024-09-27 13:42:14
U752,S02363,purchase,P086,2024-09-28 05:02:23
U095,S03874,view,P010,2024-09-06 07:17:53
U217,S04937,view,P064,2024-09-06 18:18:01
U218,S02441,view,P059,2024-09-04 22:05:27
U995,S00793,click,P004,2024-09-03 21:57:28
U667,S03724,click,P075,2024-09-19 16:43:16
U723,S04621,view,P046,2024-09-26 01:03:52
U800,S03954,click,P044,2024-09-15 07:09:46
U177,S00405,purchase,P008,2024-09-23 10:59:09
U934,S03072,click,P019,2024-09-09 08:05:58
U447,S02023,view,P035,2024-09-01 23:24:04
U568,S00664,click,P004,2024-09-07 21:25:18
U823,S03116,click,P054,2024-09-05 00:50:12
U953,S03878,view,P098,2024-09-03 08:32:57
U717,S03357,view,P019,2024-09-05 09:53:00
U716,S00041,view,P021,2024-09-15 17:49:21
U527,S02724,click,P097,2024-09-16 02:23:07
U989,S01889,purchase,P057,2024-09-24 07:23:51
U733,S04328,view,P098,2024-09-05 20:38:25
U437,S03959,view,P098,2024-09-15 06:44:47
U201,S01923,click,P076,2024-09-07 05:35:31
U860,S03772,click,P093,2024-09-19 15:29:09
U362,S04717,purchase,P071,2024-09-14 06:35:54
U590,S03126,purchase,P079,2024-09-06 00:21:13
U339,S00737,click,P058,2024-09-20 23:29:06
U575,S04557,purchase,P075,2024-09-21 10:30:57
U010,S04565,view,P026,2024-09-01 09:26:20
U491,S04157,view,P049,2024-09-02 21:14:34
U679,S00123,purchase,P038,2024-09-13 08:37:34
U027,S03794,purchase,P095,2024-09-23 20:05:29
U034,S03065,purchase,P053,2024-09-22 04:41:12
U245,S00365,click,P053,2024-09-05 22:29:10
U569,S00165,purchase,P052,2024-09-22 12:43:54
U573,S02975,click,P063,2024-09-18 03:10:47
U814,S01486,click,P076,2024-09-07 19:45:41
U442,S00462,purchase,P024,2024-09-21 08:38:58
U156,S01644,purchase,P090,2024-09-18 04:56:59
U700,S03988,purchase,P059,2024-09-27 07:22:39
U471,S01513,click,P019,2024-09-29 19:17:53
U779,S00532,purchase,P020,2024-09-01 05:23:28
U064,S04308,click,P074,2024-09-01 04:45:14
U849,S03385,view,P095,2024-09-14 09:19:39
U715,S04802,view,P002,2024-09-15 08:51:48
U347,S04502,view,P047,2024-09-20 13:28:51
U909,S00470,view,P058,2024-09-21 18:15:51
U800,S01780,view,P059,2024-09-18 23:22:40
U167,S01134,view,P053,2024-09-14 02:18:05
U828,S01715,click,P025,2024-09-26 01:08:42
U842,S04203,click,P082,2024-09-26 13:02:33
U580,S01322,purchase,P044,2024-09-15 15:25:05
U436,S04380,click,P010,2024-09-23 05:01:48
U731,S03795,click,P026,2024-09-14 14:15:15
U847,S04425,click,P004,2024-09-05 10:28:15
U871,S00640,purchase,P052,2024-09-22 17:25:10
U136,S01303,click,P057,2024-09-17 11:55:04
U031,S02308,view,P001,2024-09-05 21:38:47
U802,S02102,view,P088,2024-09-01 10:46:01
U177,S01925,purchase,P080,2024-09-24 11:30:13
U421,S03830,purchase,P097,2024-09-09 04:57:27
U359,S03949,click,P047,2024-09-29 11:27:49
U054,S01595,click,P046,2024-09-29 10:07:05
U230,S04915,click,P066,2024-09-04 03:19:12
U215,S01832,view,P028,2024-09-07 02:36:24
U392,S03111,purchase,P020,2024-09-24 04:24:29
U976,S02351,view,P010,2024-09-25 08:03:50
U731,S02331,purchase,P026,2024-09-22 11:50:14
U919,S03625,purchase,P070,2024-09-10 08:26:58
U254,S00699,click,P054,2024-09-21 01:54:03
U551,S01109,view,P042,2024-09-13 16:58:30
U499,S04656,click,P038,2024-09-23 03:28:58
U037,S00996,view,P024,2024-09-14 15:25:03
U250,S02401,view,P097,2024-09-17 12:21:16
U082,S01935,click,P078,2024-09-14 08:00:34
U773,S01772,view,P041,2024-09-28 13:57:51
U296,S00203,click,P059,2024-09-04 11:34:58
U011,S00838,click,P093,2024-09-15 00:44:46
U466,S03524,click,P056,2024-09-15 11:52:25
U889,S02177,click,P077,2024-09-07 22:27:00
U351,S00381,purchase,P034,2024-09-12 01:53:38
U857,S04191,click,P048,2024-09-25 10:30:42
U528,S04101,purchase,P052,2024-09-12 21:16:28
U915,S03515,purchase,P052,2024-09-15 05:10:00
U671,S04766,purchase,P087,2024-09-27 02:46:51
U396,S03429,purchase,P075,2024-09-16 22:42:35
U477,S00459,view,P085,2024-09-07 04:40:29
U566,S00988,click,P018,2024-09-15 17:00:17
U666,S00688,click,P051,2024-09-13 11:08:48
U773,S00105,click,P035,2024-09-18 17:11:54
U910,S02297,view,P023,2024-09-06 07:29:28
U621,S03719,view,P036,2024-09-24 09:43:35
U329,S01241,click,P086,2024-09-14 18:57:04
U132,S03949,view,P027,2024-09-21 16:12:05
U266,S01458,click,P054,2024-09-19 08:26:04
U639,S01399,view,P089,2024-09-04 20:31:54
U734,S04268,click,P050,2024-09-04 18:17:08
U253,S03135,purchase,P027,2024-09-20 08:26:40
U709,S01931,click,P013,2024-09-11 09:28:36
U178,S02282,view,P085,2024-09-03 08:02:04
U045,S01160,purchase,P002,2024-09-02 11:14:50
U187,S03117,click,P091,2024-09-02 14:56:24
U873,S03953,click,P054,2024-09-14 02:11:45
U369,S02321,view,P085,2024-09-10 18:43:33
U119,S01272,purchase,P092,2024-09-09 15:40:20
U209,S00240,purchase,P023,2024-09-03 06:30:56
U151,S02375,view,P083,2024-09-27 06:03:50
U986,S02529,click,P046,2024-09-04 09:34:18
U553,S01273,purchase,P090,2024-09-15 06:37:54
U399,S04302,view,P007,2024-09-04 22:57:57
U221,S04886,view,P080,2024-09-19 00:19:55
U617,S00634,view,P055,2024-09-24 23:32:18
U614,S00706,view,P019,2024-09-01 03:45:00
U567,S03816,purchase,P047,2024-09-21 02:02:25
U417,S03567,view,P087,2024-09-28 16:24:48
U815,S04126,view,P064,2024-09-29 11:09:48
U480,S02497,click,P081,2024-09-03 08:39:59
U933,S02348,click,P032,2024-09-20 14:16:00
U701,S04131,view,P066,2024-09-05 01:43:08
U553,S03267,view,P092,2024-09-15 08:40:05
U803,S02350,purchase,P001,2024-09-09 02:43:22
U261,S02647,view,P079,2024-09-23 18:30:08
U492,S01424,click,P015,2024-09-19 10:17:45
U202,S00311,view,P061,2024-09-08 16:47:16
U421,S00234,purchase,P040,2024-09-26 23:39:12
U134,S00426,click,P084,2024-09-17 16:30:43
U992,S04146,purchase,P011,2024-09-04 19:35:24
U762,S02324,purchase,P003,2024-09-27 23:04:01
U455,S01545,view,P010,2024-09-03 09:49:56
U508,S00799,view,P004,2024-09-22 21:14:23
U511,S04123,click,P077,2024-09-08 03:38:21
U380,S01592,purchase,P074,2024-09-28 14:37:24
U162,S00891,purchase,P063,2024-09-19 08:25:18
U249,S01077,view,P073,2024-09-24 12:51:31
U789,S03634,view,P031,2024-09-04 13:56:01
U010,S00792,click,P007,2024-09-06 14:55:08
U234,S03523,view,P023,2024-09-15 08:11:35
U214,S04740,view,P026,2024-09-05 14:14:08
U558,S01611,view,P066,2024-09-22 22:49:17
U821,S02804,click,P008,2024-09-01 11:47:18
U116,S02473,view,P072,2024-09-18 20:35:25
U907,S01245,click,P044,2024-09-24 00:53:32
U801,S00354,purchase,P059,2024-09-16 17:02:20
U816,S03751,purchase,P022,2024-09-21 04:18:36
U962,S03641,click,P034,2024-09-05 03:24:51
U058,S01311,view,P052,2024-09-03 08:50:16
U355,S02962,view,P002,2024-09-24 10:14:47
U482,S01348,view,P079,2024-09-03 22:11:45
U105,S03185,click,P008,2024-09-08 08:15:01
U746,S02086,purchase,P043,2024-09-08 03:14:29
U193,S00337,purchase,P020,2024-09-07 01:17:30
U856,S04365,purchase,P063,2024-09-09 11:21:23
U876,S02547,view,P035,2024-09-28 08:38:56
U520,S03080,view,P081,2024-09-22 03:42:08
U107,S04135,purchase,P035,2024-09-07 14:22:55
U855,S01602,click,P034,2024-09-08 11:26:31
U987,S03862,purchase,P041,2024-09-07 07:08:55
U642,S02146,view,P078,2024-09-04 03:38:18
U326,S00213,purchase,P030,2024-09-16 15:01:23
U528,S00128,view,P004,2024-09-25 10:56:46
U847,S00140,click,P099,2024-09-28 07:39:09
U439,S03773,click,P006,2024-09-02 17:27:58
U556,S01014,purchase,P011,2024-09-19 18:48:49
U622,S03351,view,P085,2024-09-16 01:03:32
U773,S04410,view,P025,2024-09-17 17:17:36
U947,S01566,view,P099,2024-09-05 07:00:38
U531,S02613,view,P066,2024-09-14 13:30:16
U970,S03712,view,P071,2024-09-29 21:57:52
U437,S02880,click,P045,2024-09-17 15:25:41
U066,S00255,purchase,P042,2024-09-01 14:28:34
U987,S04773,view,P051,2024-09-20 01:30:18
U497,S00030,click,P033,2024-09-05 06:40:25
U757,S00667,purchase,P039,2024-09-27 22:19:41
U789,S02236,click,P078,2024-09-27 16:45:08
U443,S02427,view,P092,2024-09-22 10:26:37
U017,S03428,view,P067,2024-09-19 15:35:34
U294,S04761,view,P045,2024-09-08 19:16:24
U679,S01249,purchase,P038,2024-09-28 02:37:12
U564,S03461,purchase,P026,2024-09-18 21:53:30
U744,S01763,purchase,P067,2024-09-05 15:43:06
U701,S03446,click,P074,2024-09-21 01:55:53
U192,S02154,click,P065,2024-09-19 00:53:43
U051,S01692,purchase,P030,2024-09-22 06:18:47
U626,S00331,purchase,P038,2024-09-21 10:26:37
U445,S03659,view,P016,2024-09-21 10:42:33
U104,S04538,view,P077,2024-09-08 10:44:27
U302,S01407,view,P091,2024-09-19 14:08:23
U099,S04139,click,P085,2024-09-04 17:39:34
U408,S01580,purchase,P077,2024-09-16 05:00:44
U483,S03097,view,P077,2024-09-04 13:21:06
U574,S02492,view,P092,2024-09-18 01:25:40
U945,S00256,purchase,P073,2024-09-13 15:18:13
U938,S02530,purchase,P026,2024-09-14 07:57:24
U214,S02859,purchase,P073,2024-09-21 05:13:23
U714,S02951,click,P032,2024-09-12 08:39:43
U134,S03839,purchase,P075,2024-09-12 17:30:32
U187,S01588,click,P022,2024-09-20 13:02:23
U157,S00909,view,P033,2024-09-23 13:38:10
U950,S02564,click,P029,2024-09-03 01:32:55
U667,S01200,click,P087,2024-09-27 04:36:53
U042,S03040,view,P006,2024-09-12 06:19:50
U904,S01561,purchase,P093,2024-09-18 21:03:54
U411,S03776,purchase,P074,2024-09-20 13:45:17
U281,S01574,view,P035,2024-09-12 11:47:36
U594,S03158,view,P035,2024-09-26 03:58:10
U206,S02936,view,P083,2024-09-13 13:16:35
U309,S01100,purchase,P084,2024-09-19 05:31:00
U764,S00919,click,P075,2024-09-25 15:16:13
U208,S01484,view,P080,2024-09-04 09:04:58
U055,S00451,purchase,P028,2024-09-11 04:39:24
U233,S01395,view,P034,2024-09-09 04:24:45
U443,S00521,click,P009,2024-09-06 08:51:19
U891,S02875,click,P091,2024-09-27 20:05:46
U697,S01395,view,P026,2024-09-15 13:55:39
U441,S00025,click,P097,2024-09-21 09:15:42
U411,S03336,purchase,P019,2024-09-24 01:47:12
U579,S02524,click,P080,2024-09-08 06:59:35
U700,S02782,purchase,P026,2024-09-09 10:46:37
U598,S03318,click,P100,2024-09-17 19:11:50
U602,S03925,purchase,P050,2024-09-10 17:20:59
U405,S04385,click,P042,2024-09-11 03:41:10
U378,S03668,click,P078,2024-09-03 10:47:41
U175,S00705,purchase,P015,2024-09-15 03:11:55
U702,S00378,purchase,P071,2024-09-14 18:26:51
U022,S04612,view,P074,2024-09-20 10:06:47
U633,S03585,view,P009,2024-09-03 20:52:23
U675,S02414,view,P040,2024-09-05 19:50:54
U030,S04804,purchase,P067,2024-09-27 12:00:53
U603,S04819,purchase,P080,2024-09-21 21:30:16
U444,S02928,purchase,P051,2024-09-11 20:40:27
U680,S02005,purchase,P087,2024-09-10 22:53:56
U941,S02508,purchase,P098,2024-09-27 02:48:53
U895,S02880,view,P014,2024-09-25 06:24:19
U394,S03759,click,P099,2024-09-17 05:06:14
U270,S01011,purchase,P041,2024-09-22 13:39:35
U550,S03219,purchase,P076,2024-09-12 01:56:15
U495,S02664,click,P096,2024-09-13 02:30:02
U848,S02488,view,P022,2024-09-07 16:02:45
U981,S00271,purchase,P072,2024-09-20 08:57:30
U797,S01937,click,P041,2024-09-16 01:22:33
U888,S02405,view,P022,2024-09-07 14:10:27
U519,S01342,view,P037,2024-09-17 02:15:59
U385,S01614,purchase,P001,2024-09-27 17:10:26
U884,S00174,purchase,P099,2024-09-19 05:47:11
U829,S03347,click,P049,2024-09-06 11:07:17
U827,S00942,view,P062,2024-09-16 13:55:42
U625,S02365,view,P043,2024-09-14 09:21:54
U786,S03301,view,P013,2024-09-09 23:04:40
U234,S04383,click,P038,2024-09-28 04:44:19
U396,S00413,click,P057,2024-09-27 05:17:21
U095,S01358,purchase,P046,2024-09-24 15:55:46
U569,S04656,click,P037,2024-09-06 19:48:12
U873,S00589,click,P071,2024-09-23 07:12:46
U106,S00903,view,P096,2024-09-03 17:30:03
U972,S02898,purchase,P040,2024-09-11 03:49:14
U086,S00871,purchase,P024,2024-09-22 00:43:54
U277,S02267,purchase,P082,2024-09-21 18:26:14
U610,S00289,click,P070,2024-09-24 02:49:36
U912,S02632,purchase,P092,2024-09-23 16:13:36
U773,S02942,view,P001,2024-09-17 08:06:07
U979,S01890,purchase,P006,2024-09-24 05:15:24
U216,S03172,view,P023,2024-09-27 15:51:22
U462,S01072,view,P074,2024-09-11 03:18:03
U495,S02644,purchase,P050,2024-09-25 09:16:12
U514,S02819,view,P020,2024-09-03 12:50:47
U509,S01804,click,P002,2024-09-08 03:35:46
U585,S02147,click,P036,2024-09-01 09:57:21
U412,S04725,purchase,P006,2024-09-23 14:21:54
U208,S04231,purchase,P013,2024-09-12 17:30:55
U806,S00316,purchase,P025,2024-09-16 04:36:41
U598,S00484,click,P058,2024-09-18 04:22:44
U185,S00033,click,P007,2024-09-15 22:41:19
U842,S01913,view,P053,2024-09-10 07:54:12
U331,S00447,view,P028,2024-09-16 19:23:47
U128,S01474,purchase,P070,2024-09-25 13:01:47
U090,S04696,view,P061,2024-09-14 18:04:50
U123,S04251,purchase,P089,2024-09-19 05:26:49
U315,S02234,purchase,P018,2024-09-11 12:03:52
U785,S00987,purchase,P090,2024-09-12 07:51:59
U964,S01722,purchase,P035,2024-09-13 07:27:54
U485,S03820,click,P092,2024-09-23 00:55:12
U005,S03050,purchase,P064,2024-09-20 22:58:56
U242,S03356,view,P072,2024-09-02 13:41:49
U815,S00325,purchase,P069,2024-09-08 15:12:45
U710,S00532,purchase,P028,2024-09-08 22:35:52
U522,S04436,click,P006,2024-09-22 20:24:47
U443,S02960,view,P099,2024-09-27 01:08:06
U262,S04147,view,P056,2024-09-05 21:26:54
U297,S03012,view,P039,2024-09-12 09:33:11
U035,S00659,purchase,P097,2024-09-07 17:37:34
U533,S00364,view,P098,2024-09-04 20:17:11
U421,S02187,purchase,P015,2024-09-19 23:58:17
U308,S00208,view,P092,2024-09-03 04:35:30
U500,S01398,purchase,P016,2024-09-09 02:19:46
U455,S01482,purchase,P004,2024-09-15 01:09:15
U364,S01249,click,P027,2024-09-18 02:15:27
U442,S03571,purchase,P094,2024-09-26 09:55:12
